disease,biomarker_disease_iris,role,cfde_disease,factor
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Decreased memory T cell numbers
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Fetal lymphoid cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),GPR171 coexpression with T cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Hyperglycemia and diabetes features
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),IL-2 signaling and activation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),IL-4 and leptin signaling
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Increased antibodies and plasma cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Increased B-1b cell number
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Increased granulocytes and leukemia risk
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Inflammatory pathways and cytokines
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Myeloid cell differentiation regulation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Negative regulation of T cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),NK/NKT and CD8 T cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Peyers patches and lymphoid abnormalities
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),T cell differentiation and apoptosis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),T helper differentiation and signaling
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),TCR signaling and activation modulators
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Thyroid-related T cell genes
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),Tissue-specific gene upregulation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes (T1D),TNF signaling and granulocytes
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Abnormal immune cells and differentiation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Abnormal T-cell activation and counts
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Abnormal T-cell and immune morphologies
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Autoimmune response and T-cell abnormalities
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Decreased cytotoxicity and immune responses
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Increased activated T cells
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Lymphoid hyperplasia and B/T changes
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,NK/NKT and T-cell development
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,T cell numbers and differentiation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Thymic T-cell differentiation regulation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,type 1 diabetes mellitus,Thymic T-cell selection
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Brain and pituitary development defects
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Cerebellar development abnormalities
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Digestive tract and gland development
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Fetal lethality genes and CHD
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Kidney development and morphogenesis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ketoacidosis,Neuroactive ligand receptor signaling
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Cardiac and muscle morphogenesis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Cardiac neural crest migration
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Craniofacial and cardiac malformations
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Craniofacial bone abnormalities
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Digestive and skeletal development genes
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Embryo lethality and growth genes
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Heart development and EMT signaling
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Kidney development and morphogenesis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with neurological manifestations,Planar polarity and organ morphogenesis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Abnormal bone marrow and adhesion
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Adipose regulatory alterations
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Cerebellar development gene set
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Developmental signaling in multiple tissues
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Fibroblast gene regulation profile
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Glucocorticoid-downregulated targets
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,Metabolic regulation gene set
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with ophthalmic manifestations,White adipose consensus markers
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Bone formation and BMP signaling
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Cochlear development and deafness
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Heart morphogenesis and outflow tract
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Kidney development and nephron formation
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Lung development and morphogenesis
type 1 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005147,risk,Type 1 diabetes with renal manifestations,Wnt signaling and development
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe autoimmune type 2 diabetes,Autoimmune Diabetes and Cytokine Genes
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe autoimmune type 2 diabetes,Autoimmune Susceptibility and Insulitis
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe autoimmune type 2 diabetes,Dendritic Cells and T Cells
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe autoimmune type 2 diabetes,Exogenous Antigen Processing and Presentation
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe autoimmune type 2 diabetes,MHC Proteins and HLAs
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe insulin-resistant type 2 diabetes,Ear Development and Embryonic Morphogenesis
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe insulin-resistant type 2 diabetes,Heart and Palate Mesenchymal Proliferation
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe insulin-resistant type 2 diabetes,Mesodermal Fate and Ear Morphogenesis
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe insulin-resistant type 2 diabetes,Striated Muscle and Heart Development
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Severe insulin-resistant type 2 diabetes,Vasculature Development and Heart Defect
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Abnormal glucose homeostasis with hyperglycemia
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Adipogenesis and WNT signaling
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Beta cell gene expression regulation
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Branching morphogenesis and organ development
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Carbohydrate response and insulin secretion
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Craniofacial development abnormalities
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Decreased insulin and beta mass
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Decreased insulin secretion in diabetes
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Decreased leptin and insulin
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Decreased triglycerides and fatty acids
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Enhanced glucose tolerance and sensitivity
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Fetal lethality with gene mutations
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),FOXO transcription and RB pathways
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Hyperlipidemia and cholesterol abnormalities
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Insulin secretion regulation and signaling
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Kinase signaling regulation and AKT1
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Pancreatic islet malfunction and hyperglycemia
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),PI3K Signaling
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),RB1-defect G1/S misregulation
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (additive model),Skeletal growth and bone abnormalities
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (dominant model),Beta-cell dysfunction and metabolic changes
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (dominant model),Glucose dysregulation with adipose signals
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (dominant model),Glucose homeostasis with beta-cell deficits
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Adipogenesis and insulin signaling
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Adipose and kidney pathology
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Beta cell development pathways
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Carbohydrate homeostasis and pancreas
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Cardiac and hepatic development markers
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Glucose homeostasis and insulin
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Hearing loss and cochlear defects
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Insulin deficit and cochlear defects
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Monosaccharide metabolism and adipogenesis
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Pancreas development and insulin secretion
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (recessive model),Regulation of insulin secretion
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Adipose-liver lipid and leptin
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Angiogenesis and adipogenesis regulation
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Beta-cell gene regulation in diabetes
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Beta-cell mass and adipose changes
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Brown adipose and liver glycogen
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Carbohydrate response and insulin secretion
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Cell cycle regulation and inhibitors
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Ceramides in insulin resistance
type 2 diabetes mellitus,http://purl.obolibrary.org/obo/MONDO_0005148,diagnostic,Type 2 diabetes (T2D),Diabetes and IGF1 signaling
